index	count	name
257.0	5.0	Cd38
258.0	6.0	5730480H06Rik
259.0	38.0	Sorcs2
260.0	22.0	Sel1l3
261.0	12.0	Chrna9
262.0	17.0	Guf1
263.0	29.0	Sparcl1
264.0	6.0	Tctn2
265.0	2.0	Acad10
266.0	8.0	Ift81
267.0	20.0	Morn3
268.0	12.0	Gpc2
269.0	3.0	Rbm19
270.0	6.0	Rasl11a
271.0	32.0	Auts2
272.0	6.0	Ssmem1
273.0	3.0	Cep41
274.0	2.0	Adamts9
275.0	26.0	Wnt7a
276.0	2.0	Klrg1
277.0	12.0	Clec1b
278.0	33.0	Dusp16
279.0	4.0	Creld1
280.0	21.0	Tmtc1
281.0	16.0	Slc6a11
282.0	27.0	Slc6a1
283.0	1.0	Mark4
284.0	17.0	Ttyh1
285.0	25.0	Pak4
286.0	4.0	Rab30
287.0	33.0	Dnajb13
288.0	2.0	Nupr1
289.0	26.0	Ears2
290.0	5.0	Vwa3a
291.0	23.0	Tub
292.0	8.0	Fgf13
293.0	12.0	F8
294.0	1.0	Efnb1
295.0	2.0	Dkc1
296.0	4.0	Nek3
297.0	6.0	Ggn
298.0	3.0	Tnfsf13b
299.0	2.0	Arhgef7
300.0	2.0	Plpp5
301.0	8.0	Cdh11
302.0	16.0	Lsm6
303.0	12.0	Zfp821
304.0	10.0	Ifi30
305.0	11.0	Car7
306.0	0.0	Pla2g15
307.0	4.0	Adat1
308.0	4.0	Tex12
309.0	7.0	Tagln
310.0	12.0	Ddx25
311.0	34.0	Tmem218
312.0	13.0	Cgnl1
313.0	6.0	Sh3bgrl2
314.0	3.0	Plscr2
315.0	24.0	Mras
316.0	9.0	Ptgs2
317.0	0.0	Ltf
318.0	13.0	Arpp21
319.0	16.0	Cish
320.0	8.0	Inppl1
321.0	2.0	Heyl
322.0	12.0	Acsl3
323.0	35.0	C330027C09Rik
324.0	1.0	Palmd
325.0	14.0	Cryzl2
326.0	8.0	Otud7a
327.0	16.0	Caskin1
328.0	17.0	Zfp7
329.0	3.0	Stard9
330.0	20.0	Fkbpl
331.0	34.0	Dysf
332.0	31.0	D3Ertd254e
333.0	31.0	Slc16a2
334.0	11.0	Flvcr2
335.0	24.0	Dnajc17
336.0	4.0	Zbed4
337.0	6.0	Neurl1b
338.0	0.0	Sec22a
339.0	16.0	Chst11
340.0	5.0	Cd300a
341.0	6.0	Dnaic2
342.0	14.0	Pcdh11x
343.0	13.0	Grip1
344.0	24.0	Mdga2
345.0	6.0	Zfr2
346.0	37.0	Kri1
347.0	16.0	Eva1a
348.0	8.0	Slc24a5
349.0	5.0	Adrb1
350.0	14.0	Nat14
351.0	1.0	Gnptab
352.0	4.0	Ccl12
353.0	7.0	Galm
354.0	17.0	Tdrd7
355.0	16.0	Iqcg
356.0	3.0	Usp35
357.0	29.0	Dagla
358.0	24.0	Ids
359.0	16.0	Cd276
360.0	8.0	Smug1
361.0	16.0	Hyal3
362.0	25.0	Colec12
363.0	0.0	Tm6sf2
364.0	3.0	Sostdc1
365.0	2.0	3632451O06Rik
366.0	34.0	Glb1l2
367.0	3.0	Ccdc113
368.0	31.0	Tmem184a
369.0	30.0	Dner
370.0	5.0	Slitrk2
371.0	5.0	Kirrel2
372.0	18.0	Apln
373.0	8.0	Zcwpw1
374.0	9.0	Fgf2
375.0	28.0	Ttc13
376.0	15.0	Pafah2
377.0	18.0	Slc30a1
378.0	13.0	Plekhg2
379.0	15.0	Adgrl3
380.0	21.0	Armc3
381.0	3.0	Nek5
382.0	0.0	Xkr8
383.0	0.0	Dusp8
384.0	12.0	Pcdh18
385.0	26.0	Ankrd13b
386.0	2.0	Rapgefl1
387.0	4.0	Mrm3
388.0	3.0	Galnt18
389.0	9.0	Afg1l
390.0	25.0	Sbf2
391.0	34.0	Spsb2
392.0	12.0	Nos1ap
393.0	5.0	Mesd
394.0	25.0	Pcid2
395.0	30.0	Cep85l
396.0	18.0	Rap1gap2
397.0	27.0	Hace1
398.0	31.0	Baiap2l1
399.0	31.0	Garnl3
400.0	34.0	Nipal2
401.0	2.0	Bloc1s5
402.0	27.0	Mtg1
403.0	14.0	Arpin
404.0	7.0	Zfp503
405.0	23.0	Adgrg6
406.0	37.0	Whrn
407.0	16.0	Cntnap2
408.0	7.0	Rsph4a
409.0	14.0	Grin3a
410.0	20.0	Usp53
411.0	4.0	Galnt12
412.0	12.0	Zc3h10
413.0	23.0	Arhgap29
414.0	8.0	Mcph1
415.0	14.0	Heca
416.0	1.0	Eva1c
417.0	32.0	Pak7
418.0	7.0	Pacsin1
419.0	9.0	Slc26a10
420.0	6.0	Cfap69
421.0	4.0	Mettl27
422.0	3.0	Dnph1
423.0	7.0	Sh3pxd2b
424.0	31.0	Cep126
425.0	11.0	Oard1
426.0	34.0	Agbl2
427.0	37.0	Hlcs
428.0	20.0	Cables1
429.0	18.0	Gm11992
430.0	31.0	Npnt
431.0	6.0	Pla2g5
432.0	7.0	Arhgap11a
433.0	24.0	Chd7
434.0	6.0	Wnk3
435.0	9.0	Atp1b2
436.0	11.0	Mettl18
437.0	22.0	Arhgap32
438.0	7.0	Cacna2d4
439.0	4.0	Ago1
440.0	6.0	Sdk2
441.0	0.0	Bicdl1
442.0	6.0	Bbox1
443.0	12.0	BC006965
444.0	5.0	Zic5
445.0	5.0	Mpped1
446.0	4.0	Coro2b
447.0	4.0	Slc24a4
448.0	25.0	Csdc2
449.0	28.0	Grk3
450.0	5.0	4632404H12Rik
451.0	21.0	Zfyve1
452.0	1.0	Npl
453.0	28.0	Bex2
454.0	9.0	Tmem108
455.0	34.0	Mrap2
456.0	12.0	Gpr153
457.0	1.0	Trp53rkb
458.0	34.0	Wdr63
459.0	12.0	Qrfp
460.0	27.0	B3galnt1
461.0	17.0	Gjc2
462.0	1.0	Pcdhb12
463.0	34.0	Ubxn10
464.0	6.0	Tmem145
465.0	2.0	Pcdhb14
466.0	15.0	2900011O08Rik
467.0	28.0	Wfikkn2
468.0	22.0	Nxpe4
469.0	20.0	Il20rb
470.0	23.0	Crb3
471.0	31.0	A730020M07Rik
472.0	6.0	9930012K11Rik
473.0	12.0	Rasip1
474.0	6.0	Plppr4
475.0	2.0	Ankrd45
476.0	22.0	Kctd21
477.0	12.0	Zc2hc1c
478.0	4.0	Kcng4
479.0	34.0	Defb11
480.0	12.0	Nyap1
481.0	11.0	Ttll13
482.0	9.0	Olfr460
483.0	27.0	Basp1
484.0	12.0	C2cd4c
485.0	6.0	Cavin2
486.0	2.0	Gapt
487.0	6.0	Iqub
488.0	17.0	Hepacam
489.0	8.0	Usp27x
490.0	6.0	Kcnk6
491.0	14.0	B3gntl1
492.0	10.0	Fat4
493.0	13.0	Riox1
494.0	26.0	Ppp1r3b
495.0	25.0	4930432E11Rik
496.0	34.0	Cfap65
497.0	19.0	Cdh19
498.0	24.0	Dnah14
499.0	26.0	Atmin
500.0	16.0	Rnf152
501.0	25.0	Flrt1
502.0	1.0	Dip2c
503.0	7.0	Mlf1
504.0	4.0	Duxbl1
505.0	2.0	Klhl11
506.0	30.0	Cfap100
507.0	9.0	Slc25a47
508.0	15.0	C1galt1c1
509.0	3.0	Atxn7l2
510.0	21.0	Pcdh10
511.0	6.0	Nrap
512.0	3.0	Pdp1
513.0	15.0	Zfp219
514.0	9.0	Tenm2
515.0	6.0	Rd3
516.0	3.0	Krt8
517.0	4.0	Fzd9
518.0	0.0	Zfpm1
519.0	9.0	Grm5
520.0	12.0	Gal3st1
521.0	7.0	Nlrc3
522.0	7.0	Lpar4
523.0	20.0	Tdrp
524.0	12.0	Evc2
525.0	1.0	Prag1
526.0	11.0	Fzd2
527.0	12.0	C130071C03Rik
528.0	26.0	Ppp1r3g
529.0	16.0	Fam171a1
530.0	20.0	Fam228b
531.0	27.0	Zfp831
532.0	12.0	Txndc2
533.0	4.0	Tmem150c
534.0	32.0	Vstm4
535.0	22.0	Slc29a4
536.0	9.0	Zfp366
537.0	8.0	Amigo1
538.0	25.0	Gja1
539.0	4.0	Serpinb1b
540.0	3.0	Gprc5c
541.0	1.0	Sv2c
542.0	32.0	Swsap1
543.0	10.0	Zfp52
544.0	32.0	Pcdh1
545.0	10.0	Fam181b
546.0	5.0	Sox6
547.0	11.0	Prdm9
548.0	5.0	Igfn1
549.0	14.0	Lax1
550.0	37.0	Plpp2
551.0	25.0	Tmem106c
552.0	1.0	Oas1a
553.0	34.0	Dnah6
554.0	15.0	Rnaseh2a
555.0	3.0	9230110C19Rik
556.0	3.0	Spag16
557.0	12.0	Ficd
558.0	12.0	Gm9905
559.0	2.0	Zfp952
560.0	4.0	Zfp472
561.0	27.0	Fgfr3
562.0	38.0	D130007C19Rik
563.0	33.0	Aes
564.0	1.0	Tmem62
565.0	6.0	Gm4876
566.0	12.0	Pabpc1l
567.0	31.0	Dsp
568.0	4.0	Rab39
569.0	2.0	Fut9
570.0	7.0	Zfp580
571.0	21.0	Klhl25
572.0	5.0	Abcd2
573.0	8.0	Sag
574.0	16.0	Spock1
575.0	23.0	Cep70
576.0	10.0	Actr3b
577.0	4.0	Hoxaas2
578.0	12.0	Mok
579.0	3.0	Homez
580.0	7.0	Ccdc189
581.0	6.0	St6galnac2
582.0	6.0	Arhgap24
583.0	11.0	Mpp7
584.0	3.0	Pus7
585.0	9.0	Prdm2
586.0	3.0	Lepr
587.0	7.0	Zfp119a
588.0	8.0	1700084J12Rik
589.0	3.0	Smco4
590.0	5.0	Kcnh1
591.0	9.0	Zfp958
592.0	32.0	Fcgr4
593.0	23.0	Ntrk3
594.0	29.0	Slc14a1
595.0	6.0	Mamld1
596.0	28.0	Ccdc28a
597.0	16.0	Calcrl
598.0	14.0	Syn3
599.0	0.0	AU019823
600.0	12.0	Slc4a4
601.0	17.0	Lsamp
602.0	8.0	Sfmbt2
603.0	1.0	Acvr2b
604.0	12.0	Dpp6
605.0	11.0	Spry3
606.0	12.0	Rbak
607.0	1.0	Lmnb2
608.0	11.0	Cd200r4
609.0	34.0	Hs6st2
610.0	11.0	Erbb2
611.0	31.0	Ap3b2
612.0	28.0	Atp11c
613.0	32.0	Cyp26b1
614.0	8.0	Sorcs3
615.0	11.0	Sfxn4
616.0	18.0	Prpf38a
617.0	3.0	Slc24a3
618.0	34.0	Slco1a5
619.0	35.0	Mro
620.0	34.0	Paqr9
621.0	19.0	Ccdc146
622.0	8.0	Cdpf1
623.0	30.0	Gm26202
624.0	30.0	Gm22574
625.0	21.0	Muc5b
626.0	34.0	Spag8
627.0	9.0	Rnasel
628.0	35.0	Zfp810
629.0	24.0	Hes6
630.0	6.0	Xlr4b
631.0	34.0	Zic3
632.0	3.0	Zfp120
633.0	4.0	Col8a1
634.0	37.0	Macrod2
635.0	26.0	Ap5s1
636.0	7.0	Efcab1
637.0	30.0	Ptprz1
638.0	22.0	Fgfr1op
639.0	17.0	Nr2f1
640.0	14.0	Marcks
641.0	30.0	Zfp125
642.0	12.0	Cacng7
643.0	0.0	Sco1
644.0	21.0	Gpr179
645.0	6.0	Nlrp1b
646.0	3.0	Fam217b
647.0	3.0	Zfp974
648.0	6.0	Pla2g4d
649.0	5.0	Rbm47
650.0	6.0	Ccdc78
651.0	29.0	Zfp213
652.0	12.0	Grid2
653.0	7.0	Klrg2
654.0	34.0	Cfap44
655.0	1.0	Cebpd
656.0	15.0	1810009A15Rik
657.0	6.0	Rtl4
658.0	26.0	Mcc
659.0	4.0	2900055J20Rik
660.0	6.0	Ccnf
661.0	3.0	Lyrm9
662.0	12.0	Zfp783
663.0	33.0	1500011B03Rik
664.0	4.0	4930522L14Rik
665.0	35.0	2310040G07Rik
666.0	2.0	Lrrc61
667.0	3.0	Drc1
668.0	3.0	D730003I15Rik
669.0	3.0	Ifi204
670.0	7.0	Fbxo36
671.0	12.0	Gm10558
672.0	6.0	Gm10634
673.0	24.0	Rec114
674.0	1.0	I830077J02Rik
675.0	8.0	Fat3
676.0	8.0	Syndig1
677.0	0.0	Chst14
678.0	28.0	Gm10800
679.0	35.0	Erich2
680.0	12.0	Scn2a
681.0	21.0	Commd6
682.0	12.0	Trbj2-1
683.0	11.0	Igkv17-127
684.0	4.0	Trav16n
685.0	3.0	Dnm3os
686.0	4.0	Smim1
687.0	13.0	Tmppe
688.0	8.0	Gm14966
689.0	24.0	Utp14b
690.0	30.0	Nat8f6
691.0	30.0	6530402F18Rik
692.0	12.0	Gm9311
693.0	22.0	Gm12216
694.0	3.0	Gm9670
695.0	12.0	Gm13263
696.0	7.0	Zcchc9-ps
697.0	12.0	Gm12036
698.0	6.0	Gm15472
699.0	12.0	Gm13073
700.0	4.0	Hoxb3os
701.0	7.0	C630043F03Rik
702.0	12.0	Gm14424
703.0	11.0	C230035I16Rik
704.0	4.0	Gm14011
705.0	12.0	Egfros
706.0	4.0	Gm12758
707.0	12.0	Kdm6bos
708.0	7.0	Gm15663
709.0	2.0	Gm15964
710.0	2.0	4921531C22Rik
711.0	15.0	Gm15601
712.0	6.0	Frmpd1os
713.0	4.0	1700007J10Rik
714.0	11.0	Gm13723
715.0	6.0	Gm15875
716.0	6.0	Gm13393
717.0	26.0	E130102H24Rik
718.0	9.0	Gm11579
719.0	0.0	4932443L11Rik
720.0	6.0	Gm12981
721.0	2.0	Eldr
722.0	4.0	Gm16638
723.0	3.0	Cers1
724.0	1.0	Gm11266
725.0	20.0	Gm13905
726.0	12.0	A330041J22Rik
727.0	5.0	Gm16835
728.0	6.0	Gm12976
729.0	11.0	Epb41l4aos
730.0	12.0	Gm16174
731.0	22.0	4930419G24Rik
732.0	16.0	1500009L16Rik
733.0	12.0	1700028K03Rik
734.0	15.0	Rbm12
735.0	2.0	Olfr287
736.0	33.0	Pcp4
737.0	11.0	1700071M16Rik
738.0	4.0	Gcnt4
739.0	35.0	Gm8857
740.0	22.0	Gm20501
741.0	4.0	Gm18294
742.0	7.0	Gm20692
743.0	4.0	Ighv10-3
744.0	5.0	Sox1
745.0	11.0	Tmem151b
746.0	15.0	Gdap10
747.0	19.0	Gm26819
748.0	21.0	1810034E14Rik
749.0	28.0	Gm3764
750.0	2.0	A630072L19Rik
751.0	6.0	Gm26597
752.0	4.0	Gm17552
753.0	12.0	D130017N08Rik
754.0	4.0	Gm26532
755.0	12.0	Gm26835
756.0	6.0	Carmn
757.0	9.0	Gm16897
758.0	2.0	A330048O09Rik
759.0	11.0	Gm16958
760.0	11.0	Jpx
761.0	12.0	Gm10561
762.0	8.0	C530050E15Rik
763.0	7.0	9330104G04Rik
764.0	9.0	Gm26703
765.0	8.0	A130014A01Rik
766.0	23.0	A330093E20Rik
767.0	3.0	2310009A05Rik
768.0	10.0	Hm629797
769.0	2.0	Gm28320
770.0	6.0	A330087D11Rik
771.0	26.0	Gm28791
772.0	9.0	9430060I03Rik
773.0	6.0	Gm37107
774.0	30.0	Gm37470
775.0	6.0	Gm38190
776.0	2.0	9430053O09Rik
777.0	12.0	Gm38344
778.0	28.0	Gm7694
779.0	32.0	Gm38355
780.0	10.0	Gm38111
781.0	5.0	Gm37900
782.0	4.0	Gm37306
783.0	12.0	Gm37558
784.0	1.0	Gm18752
785.0	2.0	Gm37645
786.0	17.0	Gm19335
787.0	4.0	8030445P17Rik
788.0	7.0	Gm37242
789.0	10.0	Gm37768
790.0	15.0	Gm37606
791.0	13.0	Gm37940
792.0	12.0	Gm37313
793.0	25.0	Gm37880
794.0	6.0	Gm37700
795.0	13.0	Gm37254
796.0	2.0	Gm37735
797.0	11.0	Gm43267
798.0	2.0	Gm43062
799.0	6.0	Gm42946
800.0	16.0	Gbp6
801.0	2.0	Gm42500
802.0	1.0	5830487J09Rik
803.0	23.0	Gm42974
804.0	4.0	Gm43765
805.0	6.0	Gm43379
806.0	30.0	Gm43200
807.0	6.0	Gm42998
808.0	3.0	Gm8891
809.0	32.0	Gm42971
810.0	4.0	Gm43508
811.0	8.0	Gm43322
812.0	16.0	Gm43065
813.0	2.0	Gm42495
814.0	2.0	Gm42970
815.0	12.0	D630030B08Rik
816.0	10.0	Gm20186
817.0	26.0	Gm42735
818.0	12.0	Gm43771
819.0	5.0	4833403J16Rik
820.0	29.0	Gm44433
821.0	24.0	Gm44093
822.0	11.0	Gm44103
823.0	23.0	D530018E20Rik
824.0	4.0	Gm44257
825.0	2.0	Gm43963
826.0	0.0	Gm5112
827.0	12.0	Gm44260
828.0	30.0	Gm44053
829.0	12.0	Gm16499
830.0	12.0	9330118I20Rik
831.0	12.0	Gm44559
832.0	26.0	Gm45200
833.0	6.0	B230311B06Rik
834.0	2.0	Gm45597
835.0	4.0	Gm31166
836.0	12.0	Gm45262
837.0	6.0	Gm45257
838.0	2.0	Gm45250
839.0	6.0	Gm45242
840.0	12.0	Gm31036
841.0	11.0	Gm47179
842.0	12.0	Gm48822
843.0	12.0	Gm47147
844.0	2.0	Gm48740
