index	count	name
0.0	98.0	287
1.0	87.0	288
2.0	119.0	289
3.0	119.0	290
4.0	75.0	293
5.0	79.0	294
6.0	77.0	295
7.0	91.0	296
8.0	37.0	297
9.0	23.0	299
10.0	41.0	301
11.0	37.0	302
12.0	45.0	303
13.0	54.0	304
14.0	51.0	305
15.0	44.0	306
16.0	32.0	308
17.0	35.0	309
18.0	38.0	310
19.0	34.0	311
20.0	37.0	313
21.0	28.0	314
22.0	39.0	315
23.0	53.0	316
