index	count	name
230.0	4.0	Pot1b
231.0	2.0	2700062C07Rik
232.0	2.0	Zfp397
233.0	1.0	Esco1
234.0	2.0	Pfdn1
235.0	4.0	Spata24
236.0	2.0	Trim26
237.0	0.0	Pggt1b
238.0	1.0	Pmaip1
239.0	0.0	Psmg2
240.0	5.0	Setbp1
241.0	0.0	Grpel2
242.0	2.0	Prrc1
243.0	4.0	Cd6
244.0	4.0	Trpm6
245.0	1.0	Ehd1
246.0	6.0	Stambpl1
247.0	1.0	Ppp2r5b
248.0	7.0	Pcgf5
249.0	5.0	Gldc
250.0	3.0	Ighmbp2
251.0	1.0	Pold4
252.0	2.0	Dnajc4
253.0	3.0	Tctn3
254.0	0.0	Dntt
255.0	2.0	Maoa
256.0	0.0	Hspa12a
257.0	8.0	Ints4
258.0	1.0	Rfng
259.0	1.0	Sfxn3
260.0	1.0	Sacm1l
261.0	4.0	Zfhx4
262.0	0.0	Prdx4
263.0	1.0	Kdm5c
264.0	18.0	Gdf11
265.0	1.0	Ormdl2
266.0	1.0	Pa2g4
267.0	4.0	Gli1
268.0	3.0	Pstpip2
269.0	2.0	Tspan4
270.0	18.0	Clybl
271.0	1.0	Pde8a
272.0	3.0	Mettl26
273.0	1.0	Rhot2
274.0	1.0	Dhtkd1
275.0	4.0	Sec61a2
276.0	0.0	Faf2
277.0	1.0	Adhfe1
278.0	3.0	Mybl1
279.0	4.0	Ube2w
280.0	3.0	Wdr75
281.0	3.0	Stradb
282.0	4.0	Il18rap
283.0	5.0	Gls
284.0	25.0	Fam135a
285.0	19.0	Nhej1
286.0	6.0	Atic
287.0	3.0	Glb1l
288.0	4.0	Eif4e2
289.0	3.0	Capn10
290.0	2.0	Lamc1
291.0	1.0	Ahctf1
292.0	2.0	Efcab2
293.0	8.0	Slamf9
294.0	2.0	Uck2
295.0	1.0	Dcaf6
296.0	10.0	Lpgat1
297.0	2.0	Tmem206
298.0	2.0	Tatdn3
299.0	0.0	Mettl13
300.0	2.0	Tnfsf4
301.0	4.0	Abi2
302.0	3.0	Lrsam1
303.0	0.0	Ddx31
304.0	1.0	Ntmt1
305.0	1.0	Agpat2
306.0	2.0	Neb
307.0	1.0	Arl6ip6
308.0	31.0	Zmynd19
309.0	4.0	Nup35
310.0	2.0	Cers6
311.0	5.0	Phospho2
312.0	2.0	Elp4
313.0	5.0	Fbxo3
314.0	4.0	Ext2
315.0	24.0	Slc28a2
316.0	1.0	Hypk
317.0	5.0	Arfgap2
318.0	4.0	Ubox5
319.0	2.0	Snph
320.0	2.0	Snta1
321.0	1.0	Fam210b
322.0	2.0	Snx16
323.0	9.0	Helz2
324.0	1.0	Nfs1
325.0	2.0	Sla2
326.0	6.0	1110008F13Rik
327.0	2.0	Tti1
328.0	2.0	Gnb4
329.0	0.0	Spata5
330.0	2.0	Gfm1
331.0	0.0	Ppm1l
332.0	1.0	Gmps
333.0	2.0	Gpsm2
334.0	4.0	Gstm4
335.0	2.0	Slc35a3
336.0	3.0	Extl2
337.0	18.0	Col11a1
338.0	19.0	Tlr2
339.0	8.0	Tdo2
340.0	0.0	Pmf1
341.0	1.0	Fmo5
342.0	2.0	Chd1l
343.0	6.0	Abca4
344.0	4.0	Pip5k1a
345.0	1.0	Nbn
346.0	3.0	Cpne3
347.0	4.0	Aldob
348.0	0.0	Ambp
349.0	11.0	Kif24
350.0	0.0	Sh3gl2
351.0	4.0	Cachd1
352.0	3.0	St3gal3
353.0	8.0	Bend5
354.0	3.0	Caap1
355.0	4.0	Lrp8
356.0	2.0	Ndc1
357.0	1.0	Pithd1
358.0	24.0	Mutyh
359.0	5.0	Pik3r3
360.0	18.0	Rad54l
361.0	6.0	Nsun4
362.0	1.0	Aldh4a1
363.0	2.0	Sf3a3
364.0	2.0	Dnajc2
365.0	0.0	Mxra8
366.0	3.0	Dvl1
367.0	2.0	Bst1
368.0	16.0	Kcnip4
369.0	0.0	5730480H06Rik
370.0	23.0	Htra3
371.0	4.0	Trmt44
372.0	2.0	Crmp1
373.0	3.0	Zbtb49
374.0	3.0	Rbks
375.0	0.0	Eif2b4
376.0	3.0	Agbl5
377.0	2.0	Pgm1
378.0	1.0	Sel1l3
379.0	0.0	Pigg
380.0	2.0	Abcb9
381.0	2.0	Acad10
382.0	4.0	Golga3
383.0	5.0	Sirt4
384.0	4.0	Ccr9
385.0	3.0	Acads
386.0	1.0	Usp12
387.0	4.0	Rasl11a
388.0	2.0	Asns
389.0	2.0	Cald1
390.0	2.0	Klhdc10
391.0	1.0	Trim24
392.0	4.0	Pradc1
393.0	6.0	Mogs
394.0	0.0	Ruvbl1
395.0	2.0	Slc41a3
396.0	1.0	Wnt7a
397.0	1.0	Tmem43
398.0	6.0	Klrg1
399.0	3.0	Klrb1f
400.0	2.0	Klrc1
401.0	1.0	Emp1
402.0	2.0	Il17rc
403.0	2.0	Ccdc91
404.0	1.0	Tamm41
405.0	2.0	Klrb1c
406.0	4.0	Clec2i
407.0	3.0	Zfp719
408.0	0.0	Mphosph10
409.0	3.0	Nr2f2
410.0	5.0	Ttc23
411.0	2.0	Rasgrp4
412.0	2.0	Det1
413.0	18.0	Sh3gl3
414.0	2.0	Stard10
415.0	3.0	Ino80e
416.0	1.0	Dnajb13
417.0	18.0	Syt3
418.0	3.0	Far1
419.0	23.0	Tgfb1i1
420.0	5.0	Kat8
421.0	6.0	Nomo1
