var1	var2	pvalues	correlations	r2vals	indicators	TP_rev_indicators	FP_rev_indicators	extreme_p	extreme_r	p_ratio	r2_ratio
Alpha Muricholic Acid	Narf	0.03115079365079365	0.6428571428571428	0.4132653061224489	-1.0	-1.0	-1.0	0.1361111111111111	0.5238095238095238	4.369426751592356	0.6639231824417011
Alpha Muricholic Acid	Brat1	0.17886904761904762	-0.42857142857142855	0.18367346938775508	0.0	0.0	0.0	1.0	0.0	5.590682196339434	0.0
Alpha Muricholic Acid	Igsf5	0.021817584048146058	0.7126966450997984	0.5079365079365079	-1.0	-1.0	-1.0	0.08707087224274923	0.5921565254637922	3.9908576518190633	0.6903409090909093
Alpha Muricholic Acid	Ins2	0.009873744604713335	0.8017837257372732	0.6428571428571429	1.0	-1.0	-1.0	0.03650207329992519	0.7237468644557459	3.696882465695998	0.8148148148148148
Alpha Muricholic Acid	Gmpr	0.03404927476867484	0.6182840223353118	0.3822751322751323	-1.0	-1.0	-1.0	0.1361111111111111	0.5238095238095238	3.9974746022001213	0.717745921898171
Alpha Muricholic Acid	Tpd52l1	0.001736111111111111	0.8571428571428571	0.7346938775510203	1.0	-1.0	-1.0	0.010714285714285714	0.8095238095238096	6.171428571428572	0.8919753086419757
Alpha Muricholic Acid	Dbt	0.015541208983595886	0.7181324987175317	0.5157142857142857	-1.0	-1.0	-1.0	0.05986994783202227	0.6172133998483678	3.852335290981314	0.738688827331487
Alpha Muricholic Acid	Fap	0.007887577919673077	0.8058229640253802	0.6493506493506492	1.0	-1.0	-1.0	0.029497901804482838	0.7324670207647144	3.7397921269227172	0.8262222222222223
Alpha Muricholic Acid	Cttnbp2	0.10506382347888969	0.4728054288446501	0.2235449735449735	0.0	0.0	0.0	1.0	0.0	9.518024062782452	0.0
Alpha Muricholic Acid	1-Sep	0.17886904761904762	-0.42857142857142855	0.18367346938775508	0.0	0.0	0.0	1.0	0.0	5.590682196339434	0.0
Alpha Muricholic Acid	Tubgcp3	0.27509920634920637	0.3571428571428571	0.12755102040816324	0.0	0.0	0.0	1.0	0.0	3.6350522899386943	0.0
Alpha Muricholic Acid	Tcf7	0.06101190476190476	-0.5714285714285714	0.32653061224489793	0.0	0.0	0.0	1.0	0.0	16.390243902439025	0.0
Alpha Muricholic Acid	Slc5a5	0.008839740160738538	0.7637626158259733	0.5833333333333333	1.0	-1.0	-1.0	0.033440638663997914	0.6831300510639733	3.782988872515008	0.8000000000000002
Alpha Muricholic Acid	Fasl	0.1702399546290051	-0.4000661320993193	0.16005291005291	0.0	0.0	0.0	1.0	0.0	5.874061715883601	0.0
Alpha Muricholic Acid	Dlg3	0.27509920634920637	0.3571428571428571	0.12755102040816324	0.0	0.0	0.0	1.0	0.0	3.6350522899386943	0.0
Alpha Muricholic Acid	Vpreb3	0.15172772231980938	0.445435403187374	0.19841269841269846	0.0	0.0	0.0	1.0	0.0	6.590753388442853	0.0
Alpha Muricholic Acid	N4bp3	0.03258279838561276	0.6813851438692469	0.46428571428571425	-1.0	-1.0	-1.0	0.13361440253771617	0.5345224838248489	4.100765101769616	0.6153846153846158
Alpha Muricholic Acid	Kctd10	0.03404927476867484	0.6182840223353118	0.3822751322751323	-1.0	-1.0	-1.0	0.1361111111111111	0.5238095238095238	3.9974746022001213	0.717745921898171
Alpha Muricholic Acid	Pcbp3	0.005505952380952381	0.7857142857142856	0.6173469387755101	1.0	-1.0	-1.0	0.03015873015873016	0.7142857142857143	5.4774774774774775	0.8264462809917358
Alpha Muricholic Acid	Ramp2	0.03258279838561276	0.6813851438692469	0.46428571428571425	-1.0	-1.0	-1.0	0.13361440253771617	0.5345224838248489	4.100765101769616	0.6153846153846158
Alpha Muricholic Acid	Hars	0.001736111111111111	0.8571428571428571	0.7346938775510203	1.0	-1.0	-1.0	0.010714285714285714	0.8095238095238096	6.171428571428572	0.8919753086419757
Alpha Muricholic Acid	Mrpl10	0.03115079365079365	0.6428571428571428	0.4132653061224489	-1.0	-1.0	-1.0	0.1361111111111111	0.5238095238095238	4.369426751592356	0.6639231824417011
Alpha Muricholic Acid	Def8	0.27509920634920637	-0.3571428571428571	0.12755102040816324	0.0	0.0	0.0	1.0	0.0	3.6350522899386943	0.0
Alpha Muricholic Acid	Tcea3	0.008839740160738538	0.7637626158259733	0.5833333333333333	1.0	-1.0	-1.0	0.033440638663997914	0.6831300510639733	3.782988872515008	0.8000000000000002
Alpha Muricholic Acid	Marveld3	0.04476695499327626	0.6236095644623235	0.38888888888888884	-1.0	-1.0	-1.0	0.18324794067099093	0.46056618647183833	4.093375140179039	0.5454545454545456
Alpha Muricholic Acid	Tspan33	0.11091211748658877	0.48349377841522817	0.23376623376623376	0.0	0.0	0.0	1.0	0.0	9.016147402657943	0.0
Alpha Muricholic Acid	Folh1	0.06101190476190476	-0.5714285714285714	0.32653061224489793	0.0	0.0	0.0	1.0	0.0	16.390243902439025	0.0
