index	count	name
0.0	1.0	Narf
1.0	0.0	Btbd17
2.0	0.0	Gmpr
3.0	0.0	Tpd52l1
4.0	4.0	Dbt
5.0	1.0	Hk2
6.0	2.0	Haao
7.0	1.0	Tubgcp3
8.0	0.0	Il12rb1
9.0	0.0	Slc5a5
10.0	0.0	Icam2
11.0	2.0	N4bp3
12.0	1.0	Kctd10
13.0	2.0	Pcbp3
14.0	1.0	Uxt
15.0	2.0	Gabrg1
16.0	0.0	Srr
17.0	0.0	Hars
18.0	0.0	Mrpl10
19.0	0.0	Col1a1
20.0	0.0	Nrip2
21.0	0.0	Tspan33
22.0	0.0	Folh1
23.0	0.0	Folr1
24.0	0.0	Spag5
25.0	0.0	Spi1
26.0	0.0	Ppm1j
27.0	1.0	Rhoc
28.0	1.0	Dbf4
29.0	0.0	Ncan
30.0	0.0	Tmem161a
31.0	0.0	Slc25a42
32.0	3.0	Tchp
33.0	1.0	Slc9a3r2
34.0	0.0	Ggct
35.0	0.0	Relb
36.0	0.0	Tomm40
37.0	2.0	Zfp959
38.0	1.0	Keap1
39.0	1.0	Cd79a
40.0	0.0	Crhr2
41.0	0.0	Prodh
42.0	1.0	Crtc1
43.0	0.0	Coq8b
44.0	1.0	Kif20a
45.0	2.0	Nqo1
46.0	3.0	Zfp81
47.0	2.0	Map3k20
48.0	0.0	Angptl2
49.0	1.0	Clcn5
50.0	0.0	Zfp324
51.0	0.0	Mettl17
52.0	0.0	Cd33
53.0	0.0	Aqp1
54.0	0.0	Bcan
55.0	0.0	Hapln2
56.0	1.0	Slc25a18
57.0	1.0	Dtx2
58.0	1.0	Slc1a2
59.0	0.0	Ripk4
60.0	1.0	Msh6
61.0	0.0	Mlxipl
62.0	0.0	Asf1b
63.0	0.0	Kit
64.0	2.0	Sh2d1a
65.0	1.0	Pard6a
66.0	0.0	Uqcc1
67.0	1.0	Pex1
68.0	1.0	Ephb3
69.0	0.0	Tuft1
70.0	2.0	Eps8l1
71.0	0.0	5430419D17Rik
72.0	1.0	Htra1
73.0	2.0	Zbtb17
74.0	1.0	Hyi
75.0	0.0	Hfe
76.0	0.0	Abhd1
77.0	0.0	Slc5a6
78.0	1.0	Pola1
79.0	0.0	Saal1
80.0	4.0	Aldh16a1
81.0	0.0	Ift22
82.0	0.0	4930432K21Rik
83.0	0.0	Clstn3
84.0	0.0	Tle1
85.0	0.0	Relt
86.0	1.0	Prpf31
87.0	2.0	Ubqln4
88.0	0.0	Gprc5b
89.0	2.0	Bmp7
90.0	1.0	Tmem184b
91.0	2.0	Slc16a12
92.0	1.0	Sardh
93.0	0.0	Vav2
94.0	0.0	Ifrd2
95.0	0.0	Tnfrsf22
96.0	0.0	Fuz
97.0	2.0	Brms1l
98.0	0.0	Ubxn11
99.0	2.0	Myl2
100.0	1.0	Tmem87b
101.0	1.0	Mertk
102.0	0.0	Mrps25
103.0	0.0	Nol3
104.0	0.0	Elmo3
105.0	1.0	Clic3
106.0	0.0	Ppt2
107.0	0.0	Cacfd1
108.0	0.0	Zfp318
109.0	0.0	Srf
110.0	0.0	Steap1
111.0	0.0	Steap2
112.0	0.0	Setdb1
113.0	2.0	Skiv2l2
114.0	2.0	Stard13
115.0	0.0	Cd34
116.0	1.0	Pacsin2
117.0	0.0	Kctd5
118.0	0.0	Nlk
119.0	1.0	Nek8
120.0	0.0	Tns4
121.0	0.0	Tha1
122.0	0.0	Afmid
123.0	0.0	Wfdc2
124.0	0.0	Myo1c
125.0	2.0	Mybl2
126.0	1.0	Eya2
127.0	0.0	Baiap2l2
128.0	2.0	Trove2
129.0	0.0	8-Sep
130.0	0.0	Gid4
131.0	0.0	Myo1b
132.0	0.0	Dhx40
133.0	1.0	6330403K07Rik
134.0	1.0	Elp5
135.0	0.0	Dusp14
136.0	0.0	Pnpo
137.0	0.0	Copz2
138.0	0.0	Slc25a35
139.0	0.0	Acsl1
140.0	0.0	Rad51d
141.0	0.0	Rars
142.0	0.0	Wwc1
143.0	0.0	Fdxr
144.0	0.0	P4ha2
145.0	1.0	Med11
146.0	0.0	Dnase1l1
147.0	2.0	Isyna1
148.0	0.0	Etnppl
149.0	2.0	Gdpd2
150.0	0.0	Rab4a
151.0	0.0	Trip10
152.0	0.0	Slc6a8
153.0	1.0	Pdk4
154.0	0.0	Slc35e1
155.0	2.0	Polr2i
156.0	2.0	Ccdc170
157.0	2.0	Katna1
158.0	0.0	1700021F05Rik
159.0	1.0	Ltv1
160.0	2.0	Plagl1
161.0	0.0	Slc16a10
162.0	0.0	Prep
163.0	0.0	Perp
164.0	0.0	Hebp2
165.0	0.0	Asf1a
166.0	0.0	Crybg1
167.0	2.0	Lrriq1
168.0	4.0	10-Sep
169.0	0.0	Cep290
170.0	0.0	Myb
171.0	0.0	Cfap54
172.0	1.0	Cep83
173.0	0.0	Nuak1
174.0	0.0	Supv3l1
175.0	0.0	Slc29a3
176.0	0.0	Best3
177.0	0.0	Rab36
178.0	0.0	Grb10
179.0	0.0	Mdm1
180.0	1.0	Fzr1
181.0	0.0	Aldh1l2
182.0	1.0	Slc36a1
183.0	0.0	Appl2
184.0	2.0	Nprl3
185.0	1.0	Tpgs1
186.0	2.0	Wdpcp
187.0	0.0	Acsl6
188.0	0.0	Osbp2
189.0	1.0	Pnpt1
190.0	1.0	Polm
191.0	1.0	Hs1bp3
192.0	1.0	Fam20a
193.0	0.0	Adcy3
194.0	1.0	Dnajc27
195.0	3.0	Pomc
196.0	0.0	Taf15
197.0	0.0	Mrc2
198.0	0.0	Rnf135
199.0	2.0	Adap2
200.0	0.0	Nf1
201.0	0.0	Unk
202.0	2.0	Med31
203.0	2.0	4933427D14Rik
204.0	0.0	1810032O08Rik
205.0	1.0	Coro6
206.0	0.0	Scrn2
207.0	0.0	Adprm
208.0	0.0	Kat2a
209.0	0.0	Adam11
210.0	1.0	Ccdc103
211.0	0.0	Klhl28
212.0	0.0	Dtd2
213.0	0.0	L2hgdh
214.0	1.0	Ptpn21
215.0	0.0	Polr2h
216.0	0.0	Adck1
217.0	0.0	Atl1
218.0	0.0	Trim9
219.0	1.0	Prkch
220.0	1.0	Pcnx
221.0	0.0	Rps6ka5
222.0	1.0	Pitrm1
223.0	1.0	Net1
224.0	0.0	Dcaf4
225.0	4.0	Meg3
226.0	0.0	Exoc2
227.0	0.0	Edn1
228.0	1.0	Ippk
229.0	2.0	Spin1
230.0	0.0	Aaed1
231.0	1.0	Cxcl14
232.0	1.0	Naa35
233.0	0.0	Xrcc4
234.0	0.0	Marveld2
235.0	1.0	Aggf1
236.0	2.0	Jmy
237.0	1.0	Kif2a
238.0	0.0	Zfyve16
239.0	2.0	Dhfr
240.0	1.0	Nln
241.0	0.0	Cenpk
242.0	1.0	Rgs7bp
243.0	0.0	Kat6b
244.0	0.0	Nid2
245.0	1.0	Ppp3cb
246.0	1.0	Ap3m1
247.0	1.0	Bmp4
248.0	0.0	Gpr65
249.0	0.0	Capn7
250.0	1.0	Btd
