var1	var2	pvalues	correlations	r2vals	indicators	TP_rev_indicators	FP_rev_indicators	extreme_p	extreme_r	p_ratio	r2_ratio
Alpha Muricholic Acid	Bacteria_Actinobacteriota_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Schaalia odontolytica	0.09657574003468272	-0.28919952219248846	0.08363636363636362	0.0	0.0	0.0	1.0	0.0	10.354567302729189	0.0
Alpha Muricholic Acid	Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium	0.13527420668290013	-0.2357022603955158	0.05555555555555554	0.0	0.0	0.0	1.0	0.0	7.392392271381984	0.0
Alpha Muricholic Acid	Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales_Corynebacteriaceae_Corynebacterium_Corynebacterium durum				0.0	0.0	0.0	1.0	0.0		
Alpha Muricholic Acid	Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales_Corynebacteriaceae_Corynebacterium	0.3754170679946547	-0.14680635691329993	0.021552106430155208	0.0	0.0	0.0	1.0	0.0	2.6637041446774026	0.0
Alpha Muricholic Acid	Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales_Corynebacteriaceae_Lawsonella_uncultured bacterium				0.0	0.0	0.0	1.0	0.0		
Alpha Muricholic Acid	Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales_Dietziaceae_Dietzia				0.0	0.0	0.0	1.0	0.0		
Alpha Muricholic Acid	Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Dermacoccaceae_Dermacoccus_Dermacoccus nishinomiyaensis				0.0	0.0	0.0	1.0	0.0		
Alpha Muricholic Acid	Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Micrococcaceae_Micrococcus				0.0	0.0	0.0	1.0	0.0		
Alpha Muricholic Acid	Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Micrococcaceae_Rothia	0.6130458284227704	0.08801724588467041	0.0077470355731225305	0.0	0.0	0.0	1.0	0.0	1.6311994203969644	0.0
Alpha Muricholic Acid	Bacteria_Actinobacteriota_Actinobacteria_Propionibacteriales_Propionibacteriaceae_Cutibacterium				0.0	0.0	0.0	1.0	0.0		
Alpha Muricholic Acid	Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Atopobiaceae_Coriobacteriaceae UCG-002_uncultured bacterium	0.38389531731791526	-0.1284457725980754	0.016498316498316498	0.0	0.0	0.0	1.0	0.0	2.604876785125956	0.0
