var1	var2	pvalues	correlations	r2vals	indicators	TP_rev_indicators	FP_rev_indicators	extreme_p	extreme_r	p_ratio	r2_ratio
Bacteria_Actinobacteriota_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Schaalia odontolytica	3-Indolelactic Acid				0.0	0.0	0.0	1.0	0.0		
Bacteria_Actinobacteriota_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Schaalia odontolytica	3-Indolepropionic Acid				0.0	0.0	0.0	1.0	0.0		
Bacteria_Actinobacteriota_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Schaalia odontolytica	3-Indoxyl Sulfate				0.0	0.0	0.0	1.0	0.0		
Bacteria_Actinobacteriota_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Schaalia odontolytica	4-Ethylphenyl Sulfate				0.0	0.0	0.0	1.0	0.0		
Bacteria_Actinobacteriota_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Schaalia odontolytica	Tryptophan				0.0	0.0	0.0	1.0	0.0		
Bacteria_Actinobacteriota_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces_Schaalia odontolytica	p-Cresol Sulfate				0.0	0.0	0.0	1.0	0.0		
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium	3-Indolelactic Acid	0.36297143233983054	0.15737789507292677	0.024767801857585148	0.0	0.0	0.0	1.0	0.0	2.7550377547722653	0.0
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium	3-Indolepropionic Acid	0.09535231907456682	-0.2885261409670324	0.08324733402132785	0.0	0.0	0.0	1.0	0.0	10.487421907567727	0.0
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium	3-Indoxyl Sulfate	0.08122441376507926	-0.301640965556443	0.09098727210182322	0.0	0.0	0.0	1.0	0.0	12.311569313288526	0.0
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium	4-Ethylphenyl Sulfate	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium	Tryptophan	0.19747921511614264	0.22295201801997958	0.0497076023391813	0.0	0.0	0.0	1.0	0.0	5.063824055670234	0.0
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium	p-Cresol Sulfate	0.3243650515471622	-0.1704927196623373	0.02906776745786034	0.0	0.0	0.0	1.0	0.0	3.0829461905041313	0.0
